dataset,size_in_MB,eval_time,mse,mae,mase,mape,rmse,nrmse,smape,msis,nd,mwsq,crps
nn5_daily (D),0.85,0.51s,37.7407319579674,3.599432257678222,0.5747129704809265,20877.27573738166,6.143348594859924,0.0680493906071462,0.2162444770736186,0.0752263624104721,0.2187614136344174,5.317535832548269,670.7295870199927
sunspot (D),1.19,21.62s,2408.850974869677,34.10404252019393,0.7674491085600923,369847.4422650727,49.08004660622967,0.0929546319634154,0.8077924989240262,0.1146324453018251,0.4292373134245539,160.3822741656492,298461.4136420159
rideshare (H),4.01,0.28s,5.377519916446837,1.0053914942212567,0.1267600117152568,0.1396151697220544,2.318948019349903,0.0252059539922865,0.1204105702924091,0.0362251036899433,0.1408902451027321,2.1785358756153337,28.185004954597115
oikolab_weather (H),6.78,31.35s,91933.7799682403,64.02825100316939,0.7561063997340227,9285.097247875485,303.20583762229955,0.0029323624511348,0.3521550131063435,0.0005866887430291,0.0050143965945713,-119099.85999306508,3074136734.4388504
kdd_cup_2018 (H),17.6,59.31s,1531.9524106139706,20.74372525678296,4.040947880585742,1131971.4726527072,39.14016365083277,0.0130263132827136,0.8332293015907302,0.1107108402425502,0.828587585239644,-208.88051659219616,77898.59405938268
australian_electricity_demand (30T),22.54,70.96s,93506.81124365234,166.66756822507736,0.2580986912478302,39174.1899234413,305.7888343999047,0.0233431888391417,0.0562553745034121,0.0251067427671426,0.0478489791752228,-88066.5977655477,383648299.4885837
pedestrian_counts (H),33.02,221.05s,11632.959010516037,21.193983038440308,0.1069480783875833,9448.659306806694,107.8561959764762,0.0067498714505899,0.0956186116734353,0.0341846726721815,0.1438002854732336,708.3584936380963,4447142.109602031
solar_10_minutes (10T),33.4,179.8s,13.930475431349684,1.2140619879362426,1.09188080940848,18028.405053786923,3.7323552123759183,0.0511281465903349,1.164369913813396,0.0470182473711731,0.5298538153389509,3.118995046722567,110.4724902427233
traffic_hourly (H),104.18,297.25s,0.0005179756436298,0.0091816064082814,2.3176367966021543,23.82356140689804,0.0227590782684583,0.0325916545208551,0.3020773945525817,0.0601703451862968,0.209183140604662,0.002940625299343,9.390514678465518e-05
kaggle_web_traffic_weekly (W-SUN),104.91,28.98s,901268404.991326,1771.6919839028335,0.1654751531106626,18090.351075913903,30021.132640047508,0.0002537736642414,0.3758567381066314,0.2561607233851591,0.2546653599996248,4426439.436589792,14576477782948.506
temperature_rain (D),106.72,113.89s,164.43725710098917,5.315472128858541,9.820522001413885,59994.375378854966,12.823309132239975,0.0220014221951577,1.5925184058346589,0.066398981856604,0.8467210139458897,13.869018956822964,1530.0440465775253
solar_4_seconds (4S),181.73,47.09m,20.59055237331069,1.3425610438436666,2.305480158613653,2046.5958944407448,4.537681387372927,0.0389500514838833,0.096274798082603,0.0117628580457719,0.0411476752082862,-6.243273787882493,1451.8407760010502
wind_4_seconds (4S),184.15,43.18m,22.26230759300231,1.704523317678408,1.864301689915005,661.7622788920144,4.71829498791696,0.036072588892898,0.1068561593081005,0.0157364222437642,0.0420831324205956,-14.02107930855725,1458.4104908247846
kaggle_web_traffic (D),639.07,656.83s,38782004.68552088,266.1889826823415,4.054757583260426,10796.991108686636,6227.519946617665,0.0003266896395212,0.4336240491393017,0.2443110999934141,0.2641848504018766,232355.07618611515,107312511468.52844
wind_farms_minutely (T),835.99,88.49m,407.6047380549777,2.9638871388422983,13.323034187300234,56606.23059496312,20.189223314802817,0.0260438893890143,0.4000067550035359,0.0102801860151218,0.0523917029154041,-39.4113392427386,27821.98595228156
weather (D),1180.74,68.06m,0.062788800036489,0.0098244652661143,0.7563412918265383,17.912840634933076,0.2505769343664518,0.0010708415540941,0.0182631261262359,6954.014397704238,0.3054446609267381,0.0079665255821717,0.3023676530323023
london_smart_meters (30T),3320.44,100.47m,0.0004848243437492011,0.0010512107428804556,0.5433163133384443,2.8455536313317817,0.02201872711464496,0.0042572863174993114,0.03651647065675501,492.32624396603376,0.44868912795482935,0.000426231474282197,0.00015529894823861635
