dataset,size_in_MB,eval_time,mse,mae,mase,mape,rmse,nrmse,smape,msis,nd,mwsq,crps
solar_weekly (W-SUN),0.06,1.77s,1013148.0,819.7293090820312,0.414524108171463,0.1611804962158203,1006.5525512695312,0.0578945985649757,0.1603717654943466,0.0909343287348747,0.1611999370583592,,
cif_2016 (ME),0.08,1.1s,120268135596032.0,1578677.5,3333.32470703125,622797.1875,10966683.0,3977.400251847286,0.7203487753868103,-109.63671875,2761.576117175514,,
nn5_weekly (W-SUN),0.12,0.96s,445.0911254882813,15.471293449401855,0.3267929553985595,0.1222249642014503,21.097183227539062,0.0661865550478749,0.1193106770515441,0.0716618597507476,0.1141091055097705,,
us_births (D),0.13,9.65s,154164.3125,274.2718811035156,0.3950678408145904,0.028915824368596,392.63763427734375,0.0635747463797921,0.0286969039589166,0.058090291917324,0.0284727641483835,,
tourism_yearly (YE-DEC),0.16,5.31s,2758457344.0,7884.64306640625,0.4425986707210541,2065124.5,52521.01953125,0.0139759491758748,1.99262273311615,1451979.625,0.6090195962503633,,
covid_deaths (D),0.27,4.19s,254149.546875,100.17586517333984,0.0208124425262212,140.05230712890625,504.1324768066406,0.0029110821689804,0.3628707528114319,0.0631307289004325,0.0380157434811165,,
hospital (ME),0.35,8.33s,2917.189697265625,18.408781051635746,0.0562323592603206,0.1981566399335861,54.01101303100586,0.0044677817012431,0.1770304888486862,0.0603675618767738,0.0666029419508803,,
tourism_quarterly (QE-DEC),0.36,3.38s,46249048.0,1511.452880859375,0.4527632296085357,5114159.5,6800.6650390625,0.0208844427118135,1.94341254234314,0.6055179238319397,0.6713617814193125,,
vehicle_trips (D),0.36,5.95s,8101.01318359375,26.00278663635254,67.14059448242188,2132303.0,90.00563049316406,1.4517028582497904,1.989003539085388,867703.6875,136.21793933480737,,
saugeenday (D),0.38,37.98s,1121.0660400390625,15.977663040161133,3.538545608520508,0.640149712562561,33.482322692871094,0.0525048215956325,0.4729450643062591,0.0909965485334396,0.5331483257974752,,
fred_md (ME),0.53,26.94s,656877440.0,2240.90576171875,0.0371657274663448,13.32716178894043,25629.62109375,0.0080716046932742,0.116477370262146,0.079651266336441,0.0646273022940216,,
car_parts (ME),0.56,31.73s,1.248340129852295,0.5769773721694946,0.89779132604599,30249.541015625,1.1172914505004885,0.0279322792794423,1.7740252017974854,0.1421522349119186,1.4346059005362777,,
traffic_weekly (W-SUN),0.66,6.66s,2.1561667919158936,0.9021613597869872,0.2283916622400283,334.4432678222656,1.4683891534805298,0.043304442584074,0.0934505388140678,0.059981495141983,0.0910556412643127,,
bitcoin (D),0.72,116.18s,inf,4.8489734095241216e+17,0.1520957946777343,-448131.9375,inf,inf,0.6279672980308533,2.1375956535339355,0.3146809345636012,,
tourism_monthly (ME),0.78,3.77s,95356824.0,2262.280029296875,0.1943864673376083,8316878.5,9765.08203125,0.015175707309607,0.7827820777893066,0.0930000394582748,0.2853143118941354,,
nn5_daily (D),0.85,28.09s,51.67364883422852,4.591382026672363,0.5527446866035461,34250.76953125,7.188438415527344,0.0749086999815367,0.274034172296524,0.0768696814775466,0.2427245537479941,,
sunspot (D),1.19,117.51s,2281.133056640625,33.67499923706055,1.9192290306091309,588825.1875,47.761207580566406,0.0904568308257539,0.7413766384124756,0.1091755628585815,0.4238373093176208,,
rideshare (h),4.01,14.48s,5.099600791931152,1.041881799697876,0.1679305434226989,0.1624436229467392,2.2582294940948486,0.0245513064379721,0.1454334110021591,0.0392231717705726,0.1448631400999398,,
oikolab_weather (h),6.78,783.21s,76669.2109375,61.077518463134766,0.0023450183216482,36604.65234375,276.8920593261719,0.0026778767581888,0.3391352891921997,0.0005815934273414,0.0047833102280422,,
kdd_cup_2018 (h),17.6,46.3m,1658.3564453125,18.76789093017578,0.50257807970047,370679.59375,40.722923278808594,0.0123627574848758,0.7882696390151978,0.0932336598634719,0.6008738179533736,,
pedestrian_counts (h),33.02,101.48m,19597.150390625,73.05481719970703,0.1834270805120468,1246639.75,139.9898223876953,0.0087608625258205,1.1782535314559937,0.0392224080860614,0.2480091974654286,,
traffic_hourly (h),104.18,232.27m,0.0004492374428082,0.0081531163305044,0.2449958324432373,22.44793510437012,0.0211952216923236,0.0292747646612199,0.1586573272943496,0.0380358695983886,0.1429673646247611,,
kaggle_web_traffic_weekly (W-SUN),104.91,18.0m,2124783872.0,1992.5574951171875,0.189717099070549,14877.2705078125,46095.37890625,0.0003896519677541,0.4230572879314422,0.2783874273300171,0.2863635386652516,,
temperature_rain (D),106.72,137.48m,118.46443939208984,5.498453617095947,0.5701217651367188,103694.96875,10.884137153625488,0.0186743127880291,1.418251633644104,0.0650200545787811,0.7171867635686417,,
kaggle_web_traffic (D),639.07,758.32m,174760352.0,428.1157531738281,0.22341643273830414,46510.51953125,13219.6953125,0.00042069377734042063,0.49479132890701294,0.2930300235748291,0.3443768861663732,,
